"time","speed","speed2","gyro.x","gyro.y","gyro.z","accel.x","accel.y","accel.z","rotation.x","rotation.y","vibration","mAvg.speed","mAvg.speed2","mAvg.vibration","mAvg.gyro.x","mAvg.gyro.y","mAvg.gyro.z","mAvg.accel.x","mAvg.accel.y","mAvg.accel.z","mAvg.rotation.x","mAvg.rotation.y"
1528558014362,11.260875503974628,16.086965005678042,-9.778625954198473,6.526717557251908,-1.3053435114503817,-0.794921875,0.54736328125,-0.15234375,-34.06922539598517,54.44481372783349,0,11.4,9.8,0,-2.6,0.4,-0.6,0,0,0,-37.8,49.6
1528558014462,11.260875503974628,16.086965005678042,0.9312977099236641,-0.7022900763358778,-3.7404580152671754,-0.721435546875,0.58984375,-0.1357421875,-38.78180942926418,50.00441436652941,0,11.4,9.8,0,-2.6,0.4,-0.6,0,0,0,-37.8,49.6
1528558014562,11.260875503974628,16.086965005678042,-1.2442748091603053,-1.3206106870229009,2.7938931297709924,-0.808837890625,0.525390625,-0.135986328125,-32.64249291564991,56.1396715598068,0,11.4,9.8,0,-2.6,0.4,-0.6,0,0,0,-37.8,49.6
1528558014663,11.260875503974628,16.086965005678042,-6.419847328244275,0.4122137404580153,3.8702290076335877,-0.7392578125,0.700439453125,-0.1318359375,-43.007916192227576,46.04633660359299,0,11.4,9.8,0,-2.6,0.4,-0.6,0,0,0,-37.8,49.6
1528558014763,12.869572004542432,16.086965005678042,1.0610687022900764,-2.6717557251908395,-1.7404580152671756,-0.700927734375,0.655517578125,-0.02978515625,-43.05682359088882,46.88791590092927,0,11.2,10.2,0,-2.8,0.6,-0.6,0,0,0,-37.6,49.8
1528558014867,12.869572004542432,16.086965005678042,7.442748091603053,-4.122137404580153,-1.3282442748091603,-0.795654296875,0.586669921875,-0.28369140625,-34.7806222442944,50.68164449801449,0,11.2,10.2,0,-2.8,0.6,-0.6,0,0,0,-37.6,49.8
1528558014964,12.869572004542432,16.086965005678042,-7.854961832061068,5.564885496183206,-2.6106870229007635,-0.733154296875,0.565673828125,-0.198486328125,-36.6769468942647,50.72779236650154,0,11.2,10.2,0,-2.8,0.6,-0.6,0,0,0,-37.6,49.8
1528558015074,12.869572004542432,16.086965005678042,-1.4045801526717556,-0.20610687022900764,-4.061068702290076,-0.727294921875,0.597412109375,-0.13134765625,-38.950000622338685,49.934974118884206,0,11.2,10.2,0,-2.8,0.6,-0.6,0,0,0,-37.6,49.8
1528558015174,12.869572004542432,16.086965005678042,-0.6564885496183206,-0.5343511450381679,-2.7099236641221376,-0.695068359375,0.654541015625,-0.11767578125,-42.87610818224205,46.264981832486605,0,11.2,10.2,0,-2.8,0.6,-0.6,0,0,0,-37.6,49.8
1528558015274,11.260875503974628,0,-3.572519083969466,0.2595419847328244,2.3282442748091605,-0.81884765625,0.6103515625,-0.148193359375,-36.258700404371545,52.51053935156436,0,11.2,10.2,0,-2.8,0.6,-0.6,0,0,0,-37.6,49.8
