"time","speed","speed2","gyro.x","gyro.y","gyro.z","accel.x","accel.y","accel.z","rotation.x","rotation.y","vibration","mAvg.speed","mAvg.speed2","mAvg.vibration","mAvg.gyro.x","mAvg.gyro.y","mAvg.gyro.z","mAvg.accel.x","mAvg.accel.y","mAvg.accel.z","mAvg.rotation.x","mAvg.rotation.y"
1528558210931,17.695661506245845,32.173930011356084,-36.961832061068705,12.694656488549619,24.702290076335878,-0.52685546875,0.87841796875,-0.17333984375,-57.731454178313236,30.47384783216167,0,15.2,16.2,0,-3.6,0,-1.4,0,0,0,-35.6,47
1528558211031,17.695661506245845,32.173930011356084,88.38167938931298,-65.9618320610687,-13.763358778625955,-0.301025390625,1.005859375,0.16943359375,-71.04645877202023,16.442083941420723,0,15.2,16.2,0,-3.6,0,-1.4,0,0,0,-35.6,47
1528558211131,17.695661506245845,32.173930011356084,49.152671755725194,-31.946564885496183,-19.236641221374047,-0.834228515625,0.346923828125,-0.1357421875,-22.31636318578569,65.93628094817318,0,15.2,16.2,0,-3.6,0,-1.4,0,0,0,-35.6,47
1528558211232,17.695661506245845,16.086965005678042,-110.37404580152672,71.98473282442748,23.778625954198475,-1.18408203125,-0.100341796875,-0.39697265625,4.593679784992627,70.92451398855354,0,15.2,16.2,0,-3.6,0,-1.4,0,0,0,-35.6,47
1528558211332,17.695661506245845,16.086965005678042,-102.09923664122137,63.030534351145036,29.84732824427481,-0.64697265625,0.92333984375,-0.0107421875,-54.97784160056219,35.01662507714164,0,15.2,16.2,0,-3.6,0,-1.4,0,0,0,-35.6,47
1528558211432,17.695661506245845,16.086965005678042,5.0458015267175576,-6.67175572519084,-0.6030534351145038,-0.532470703125,0.98095703125,-0.100830078125,-61.081381770979476,28.367380064963807,0,15.2,16.2,0,-3.6,0,-1.4,0,0,0,-35.6,47
1528558211532,17.695661506245845,16.086965005678042,119.76335877862596,-79.25190839694656,-23.114503816793892,-0.44287109375,0.720703125,-0.042724609375,-58.310828366395604,31.525856370593573,0,15.2,16.2,0,-3.6,0,-1.4,0,0,0,-35.6,47
1528558211633,17.695661506245845,16.086965005678042,102.95419847328245,-66.49618320610686,-30.702290076335878,-0.7451171875,0.50244140625,-0.125732421875,-33.62041330004482,55.19665943571483,0,15.2,16.2,0,-3.6,0,-1.4,0,0,0,-35.6,47
1528558211733,17.695661506245845,16.086965005678042,-47.274809160305345,29.83969465648855,-5.022900763358779,-1.12353515625,0.09423828125,-0.285888671875,-4.647145621817517,75.00143194303249,0,15.2,16.2,0,-3.6,0,-1.4,0,0,0,-35.6,47
1528558211833,17.695661506245845,16.086965005678042,-92.37404580152672,55.12977099236641,26.31297709923664,-0.952880859375,0.35986328125,-0.15185546875,-20.453099112053394,67.71098957201502,0,15.6,17.4,0,-3.8,0.4,-1,0,0,0,-34.8,47.2
